,y_true
384,5488.2001953125
385,5484.00927734375
386,5433.556640625
387,5387.96533203125
388,5369.201171875
389,5300.93505859375
390,5232.5556640625
391,5113.21435546875
392,4854.484375
393,4785.7998046875
394,3610.388916015625
395,2403.694091796875
396,3289.51025390625
397,4482.94677734375
398,4994.52294921875
399,4866.37939453125
400,4829.9541015625
401,4992.75732421875
402,5138.77978515625
403,5310.5341796875
404,5494.892578125
405,5492.27734375
406,5470.98388671875
407,5439.45556640625
408,5422.6376953125
409,5386.7001953125
410,5315.59619140625
411,5188.41162109375
412,4952.00732421875
413,4831.7021484375
414,3586.17041015625
415,2367.91552734375
416,3112.925048828125
417,4317.42529296875
418,4999.2431640625
419,4874.63720703125
420,4826.44677734375
421,4967.80419921875
422,5114.55712890625
423,5276.99365234375
424,5465.64306640625
425,5466.59716796875
426,5469.48828125
427,5462.603515625
428,5454.30322265625
429,5451.7646484375
430,5378.55029296875
431,5237.15087890625
432,5019.046875
433,4832.37109375
434,3542.013671875
435,2918.4072265625
436,4131.46533203125
437,4978.16162109375
438,4884.1064453125
439,4811.50439453125
440,4919.5361328125
441,5069.25
442,5213.33544921875
443,5401.93212890625
444,5423.3662109375
445,5432.986328125
446,5441.48681640625
447,5431.54052734375
448,5445.88623046875
449,5385.65625
450,5274.517578125
451,5091.728515625
452,4815.5517578125
453,3504.574462890625
454,2696.957275390625
455,3892.8388671875
456,4856.87890625
457,4816.12890625
458,4714.6875
459,4815.59033203125
460,4999.84765625
461,5139.76611328125
462,5326.1142578125
463,5348.6796875
464,5335.9296875
465,5345.41845703125
466,5332.78564453125
467,5353.13525390625
468,5314.6025390625
469,5235.65771484375
470,5129.14453125
471,4755.49560546875
472,3448.090087890625
473,2403.080810546875
474,3609.902099609375
475,4682.7724609375
476,4780.64990234375
477,4705.779296875
478,4745.98486328125
479,4902.05126953125
480,5019.02734375
481,5162.37890625
482,5207.478515625
483,5196.3076171875
484,5210.0263671875
485,5209.263671875
486,5229.9443359375
487,5190.43701171875
488,5135.62548828125
489,5105.00048828125
490,4623.86474609375
491,3346.026611328125
492,3355.282958984375
493,4520.3291015625
494,4811.3984375
495,4794.2353515625
496,4834.63330078125
497,4954.64404296875
498,5042.71044921875
499,5135.74169921875
500,5130.14501953125
501,5089.85107421875
502,5080.3798828125
503,5051.34228515625
504,5046.701171875
505,5018.0546875
506,4986.12109375
507,5046.86328125
508,4476.38818359375
509,3230.048828125
510,2620.38818359375
511,3699.52685546875
512,4208.47509765625
513,4425.2919921875
514,4641.9560546875
515,4869.10546875
516,5018.8369140625
517,5112.0849609375
518,5106.5751953125
519,5064.7119140625
520,5061.66943359375
521,5053.3310546875
522,5031.11962890625
523,4980.04931640625
524,4876.74853515625
525,4934.07470703125
526,4220.626953125
527,3006.103759765625
528,1758.712890625
529,2567.0595703125
530,3049.820068359375
531,3312.255859375
532,3518.83544921875
533,3741.311767578125
534,3954.198974609375
535,4146.74267578125
536,4323.2021484375
537,4496.1015625
538,4702.75634765625
539,4895.2109375
540,5011.68017578125
541,5021.9375
542,4877.16015625
543,4849.85107421875
544,3952.342041015625
545,2738.36328125
546,2745.048583984375
547,2938.25732421875
548,3105.074462890625
549,3274.407958984375
550,3471.921875
551,3672.36865234375
552,3854.976318359375
553,3983.32177734375
554,4004.114990234375
555,4095.738037109375
556,3291.70263671875
557,2271.38818359375
558,4643.0927734375
559,4095.80322265625
560,5579.83154296875
561,6454.63525390625
562,6650.4658203125
563,5006.8564453125
564,6157.10546875
565,6703.88134765625
566,6628.767578125
567,6532.14208984375
568,4267.4892578125
569,5623.34521484375
570,6413.4697265625
571,6651.76708984375
572,6558.44287109375
573,6321.79345703125
574,5915.7509765625
575,5569.06201171875
576,3592.0517578125
577,5017.96240234375
578,6016.12255859375
579,6456.1064453125
580,6504.31103515625
581,6265.17236328125
582,5807.330078125
583,5463.28466796875
584,5339.88330078125
585,5405.072265625
586,5551.6435546875
587,4544.97021484375
588,5550.48779296875
589,6281.56787109375
590,6476.0576171875
591,6415.9267578125
592,5975.71435546875
593,5439.81640625
594,5182.94775390625
595,5255.0009765625
596,5455.81298828125
597,5552.70458984375
598,5368.65966796875
599,3312.56640625
600,4529.99169921875
601,5231.18017578125
602,5796.79931640625
603,6205.32568359375
604,6368.73876953125
605,6134.072265625
606,5618.0048828125
607,5135.31689453125
608,4991.75048828125
609,5194.671875
610,5420.2236328125
611,5425.078125
612,4993.02685546875
613,4128.05126953125
614,3268.357666015625
615,4703.6767578125
616,5488.48388671875
617,5913.2900390625
618,6041.357421875
619,6231.26904296875
620,6352.95849609375
621,5920.32470703125
622,5407.28076171875
623,5090.4111328125
624,5001.65576171875
625,5152.73681640625
626,5354.6982421875
627,5099.2001953125
628,4389.3388671875
629,3269.725830078125
630,4706.1044921875
631,5808.50244140625
632,6284.7705078125
633,6382.4208984375
634,6177.158203125
635,6289.6826171875
636,6275.2998046875
637,5793.51806640625
638,5518.408203125
639,5307.158203125
640,5159.8486328125
641,5157.720703125
642,5127.56298828125
643,4552.2216796875
644,3596.11328125
645,4150.0517578125
646,5625.5458984375
647,6349.271484375
648,6542.83984375
649,6615.3154296875
650,6361.44921875
651,6262.8232421875
652,6043.6435546875
